,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,H_Throw-in,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,A_Throw-in,H_cat
241,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Bayer Leverkusen,3,56,3,3,0,,5,0,2,2,8,0,,257,,,59,8,13,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Greuther Furth,1,44,5,3,2,,9,2,2,0,5,1,,195,,,49,18,11,cat43
242,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Augsburg,2,54,12,5,7,,5,9,2,2,6,0,,206,,,69,39,18,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Bochum,0,46,3,2,1,,8,1,2,3,4,1,,166,,,51,17,14,cat44
243,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Augsburg,0,48,4,2,2,,4,4,1,1,3,0,,187,,,60,27,9,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Bochum,3,52,9,4,5,,4,5,2,2,2,1,,203,,,40,17,13,cat45
244,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Arminia Bielefeld,1,45,8,2,6,,8,2,2,1,11,,,168,,,57,30,20,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,FC Koln,0,55,4,1,3,,13,1,1,1,7,,,210,,,40,13,7,cat46
245,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Arminia Bielefeld,0,38,10,3,7,,4,5,0,1,3,1,,184,,,71,27,13,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,FC Koln,1,62,5,2,3,,3,0,1,3,3,1,,261,,,45,19,18,cat47
246,04.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 14,Dortmund,1,53,6,3,3,,3,2,0,2,6,2,,234,,,57,32,7,04.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 14,Bayern Munich,1,47,5,3,2,,3,2,1,2,7,2,,206,,,54,28,4,cat48
247,04.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 14,Dortmund,1,43,5,1,4,,2,2,3,1,4,,,206,,,29,14,9,04.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 14,Bayern Munich,2,57,11,3,8,,6,4,0,0,3,,,296,,,38,24,11,cat49
248,05.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Stuttgart,0,58,5,0,5,,10,5,2,4,4,0,,253,,,65,38,10,05.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Hertha Berlin,1,42,9,5,4,,5,4,0,0,10,1,,216,,,56,18,7,cat50
249,05.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Stuttgart,2,56,5,3,2,,7,2,3,2,5,,,276,,,46,15,13,05.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Hertha Berlin,1,44,6,3,3,,8,1,1,1,6,,,227,,,61,20,9,cat51
250,05.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 14,B. Monchengladbach,0,66,10,0,10,,7,1,1,0,5,,,294,,,63,26,15,05.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 14,Freiburg,0,34,6,0,6,,6,2,2,0,6,,,119,,,46,13,10,cat52
251,05.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 14,B. Monchengladbach,0,58,9,3,6,,10,2,1,1,7,2,,244,,,55,20,11,05.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 14,Freiburg,6,42,8,7,1,,7,1,1,3,9,1,,165,,,50,20,3,cat53
252,10.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 15,FC Koln,0,63,10,4,6,,6,6,2,1,6,2,,214,,,62,40,10,10.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 15,Augsburg,2,37,5,3,2,,8,3,0,4,9,2,,102,,,33,14,12,cat54
253,10.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 15,FC Koln,0,59,4,0,4,,5,3,0,1,6,0,,232,,,64,30,13,10.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 15,Augsburg,0,41,7,1,6,,6,1,2,0,6,2,,125,,,42,19,15,cat55
254,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,RB Leipzig,2,51,7,3,4,,9,4,2,3,11,3,,236,,,45,21,4,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,B. Monchengladbach,1,49,6,4,2,,14,0,3,1,6,0,,222,,,68,16,10,cat56
255,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,RB Leipzig,2,53,12,7,5,,9,2,1,0,9,0,,230,,,47,18,4,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,B. Monchengladbach,0,47,6,0,6,,8,0,2,5,9,2,,178,,,45,15,6,cat57
256,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Hertha Berlin,2,51,10,4,6,,10,0,1,1,4,0,,217,,,52,22,14,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Arminia Bielefeld,0,49,5,1,4,,5,3,2,2,8,1,,177,,,56,23,15,cat58
257,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Hertha Berlin,0,58,8,5,3,,8,6,4,0,6,1,,259,,,55,25,12,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Arminia Bielefeld,0,42,4,0,4,,8,1,1,5,7,0,,124,,,51,23,14,cat59
258,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Freiburg,0,45,7,2,5,,5,2,2,5,9,3,,178,,,58,17,13,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Hoffenheim,1,55,9,6,3,,7,4,0,2,7,2,,247,,,62,16,8,cat60
259,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Freiburg,1,45,7,4,3,,0,4,2,1,4,1,,183,,,36,29,13,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Hoffenheim,1,55,5,2,3,,5,3,0,3,2,1,,237,,,43,25,16,cat61
260,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Bochum,0,33,1,1,0,,10,0,1,4,5,0,,91,,,37,12,9,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Dortmund,1,67,18,5,13,,5,9,2,1,9,3,,307,,,75,51,14,cat62
261,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Bochum,1,43,3,2,1,,9,0,2,3,3,,,172,,,47,9,14,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Dortmund,0,57,5,3,2,,5,6,1,1,9,,,265,,,58,29,7,cat63
262,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Bayern Munich,2,64,8,5,3,,4,1,1,0,3,1,,343,,,91,27,15,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Mainz,0,36,2,0,2,,5,0,0,3,4,3,,188,,,47,15,12,cat64
263,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Bayern Munich,0,66,13,2,11,,8,6,0,3,6,2,,331,,,61,51,7,11.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Mainz,1,34,7,4,3,,6,2,3,2,6,0,,177,,,51,20,10,cat65
264,11.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 15,Wolfsburg,0,53,13,2,11,,3,3,0,1,11,1,,215,,,78,30,15,11.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 15,Stuttgart,1,47,7,2,5,,8,0,0,2,3,1,,192,,,45,11,7,cat66
265,11.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 15,Wolfsburg,0,51,6,1,5,,4,2,0,0,6,1,,196,,,51,25,15,11.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 15,Stuttgart,1,49,5,1,4,,6,3,0,1,6,1,,184,,,47,16,11,cat67
266,12.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Greuther Furth,1,32,2,1,1,,3,2,0,2,6,2,,95,,,43,8,11,12.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Union Berlin,0,68,11,2,9,,6,4,1,0,2,0,,315,,,84,36,18,cat68
267,12.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Greuther Furth,0,49,3,2,1,,4,1,2,2,6,1,,228,,,66,8,9,12.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 15,Union Berlin,0,51,3,2,1,,8,3,0,2,4,0,,238,,,60,22,15,cat69
268,12.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 15,Eintracht Frankfurt,3,41,11,5,6,,3,4,2,2,2,0,,154,,,51,24,6,12.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 15,Bayer Leverkusen,0,59,7,2,5,,3,3,0,2,3,3,,312,,,61,27,17,cat70
269,12.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 15,Eintracht Frankfurt,2,57,4,2,2,,7,3,0,0,9,,,231,,,49,21,11,12.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 15,Bayer Leverkusen,2,43,4,2,2,,8,1,0,0,8,,,204,,,33,4,14,cat71
270,14.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 16,Stuttgart,0,50,9,1,8,,3,1,3,3,5,1,,281,,,63,28,6,14.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 16,Bayern Munich,4,50,13,7,6,,8,0,0,1,4,1,,262,,,54,15,6,cat0
271,14.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 16,Stuttgart,0,39,4,0,4,,3,0,2,4,2,,,237,,,31,15,11,14.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 16,Bayern Munich,1,61,12,5,7,,4,3,0,0,3,,,378,,,75,26,12,cat1
272,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Wolfsburg,1,42,9,3,6,,5,4,5,0,10,2,,117,,,41,12,9,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,FC Koln,2,58,9,2,7,,14,1,1,2,6,2,,191,,,60,20,9,cat2
273,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Wolfsburg,1,40,10,2,8,,2,5,2,3,8,1,,138,,,45,18,11,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,FC Koln,1,60,10,4,6,,8,4,0,1,3,0,,220,,,58,14,10,cat3
274,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Mainz,2,61,13,7,6,,4,3,0,0,4,0,,237,,,74,35,21,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Hertha Berlin,0,39,3,0,3,,5,1,0,5,8,1,,119,,,19,9,5,cat4
275,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Mainz,2,67,8,4,4,,6,1,0,1,6,0,,327,,,101,33,11,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Hertha Berlin,0,33,4,1,3,,5,0,2,2,6,1,,165,,,32,3,16,cat5
276,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Arminia Bielefeld,2,51,6,2,4,,5,3,1,2,8,2,,151,,,60,22,15,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Bochum,0,49,3,2,1,,7,1,0,0,5,0,,171,,,63,16,25,cat6
277,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Arminia Bielefeld,0,53,7,2,5,,4,3,0,1,5,0,,199,,,56,22,15,14.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Bochum,0,47,2,1,1,,4,1,0,2,4,2,,151,,,40,20,10,cat7
278,15.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 16,B. Monchengladbach,1,60,14,5,9,,11,6,0,2,5,1,0,243,,,57,32,6,15.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 16,Eintracht Frankfurt,2,40,9,4,5,,6,0,0,4,12,3,1,110,,,36,13,11,cat0
279,15.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 16,B. Monchengladbach,1,48,5,3,2,,8,1,2,0,3,1,,239,,,43,5,12,15.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 16,Eintracht Frankfurt,1,52,3,1,2,,5,1,1,2,7,2,,226,,,63,21,17,cat1
280,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Union Berlin,0,41,12,3,9,,8,3,1,1,6,1,,188,,,54,16,17,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Freiburg,0,59,4,1,3,,6,2,0,3,8,0,,146,,,42,21,10,cat2
281,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Union Berlin,0,49,6,2,4,,4,1,1,1,4,0,,275,,,43,18,16,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Freiburg,0,51,4,1,3,,5,1,2,2,4,1,,238,,,46,21,4,cat3
282,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Dortmund,2,60,5,2,3,,10,4,1,0,7,,,324,,,62,27,7,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Greuther Furth,0,40,3,0,3,,8,5,5,0,5,,,146,,,36,17,6,cat4
283,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Dortmund,1,74,7,3,4,,3,1,1,1,3,2,,329,,,79,22,21,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Greuther Furth,0,26,4,1,3,,3,3,0,2,5,2,,143,,,35,14,7,cat5
284,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Bayer Leverkusen,1,25,6,5,1,,5,2,3,3,8,4,1,204,,,30,15,6,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Hoffenheim,2,75,13,5,8,,12,2,2,4,3,1,0,290,,,76,45,8,cat6
285,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Bayer Leverkusen,1,55,11,4,7,,4,4,3,1,6,1,,231,,,57,19,12,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Hoffenheim,0,45,4,1,3,,9,1,1,3,3,2,,224,,,55,22,13,cat7
286,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Augsburg,1,49,8,2,6,,6,5,3,2,4,1,,120,,,32,19,12,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,RB Leipzig,0,51,5,2,3,,7,8,1,1,4,0,,248,,,55,25,6,cat8
287,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,Augsburg,0,27,1,0,1,,4,1,0,1,10,1,,138,,,37,14,6,15.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 16,RB Leipzig,1,73,8,2,6,,9,0,1,0,3,0,,366,,,60,21,9,cat9
288,17.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 17,Bayern Munich,3,61,15,5,10,,1,4,0,0,6,,,328,,,100,52,5,17.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 17,Wolfsburg,0,39,3,0,3,,5,1,0,2,1,,,190,,,33,15,11,cat0
289,17.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 17,Bayern Munich,1,61,9,4,5,,6,1,0,2,4,,,408,,,102,50,9,17.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 17,Wolfsburg,0,39,4,2,2,,3,2,1,3,3,,,228,,,35,6,11,cat1
290,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,RB Leipzig,0,72,9,4,5,,6,4,0,1,5,0,0,413,,,116,59,12,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Arminia Bielefeld,2,28,3,3,0,,5,0,0,4,8,1,1,95,,,21,5,4,cat2
291,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,RB Leipzig,0,68,6,0,6,,9,6,0,1,1,0,,387,,,75,29,6,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Arminia Bielefeld,0,32,1,1,0,,1,1,2,0,8,1,,123,,,38,10,14,cat3
292,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Hoffenheim,1,62,13,4,9,,9,9,3,1,3,2,,272,,,69,42,11,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,B. Monchengladbach,0,38,1,1,0,,6,1,2,3,7,2,,167,,,36,8,8,cat4
293,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Hoffenheim,0,60,8,4,4,,2,6,3,3,3,,,275,,,55,33,16,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,B. Monchengladbach,1,40,10,4,6,,5,2,0,4,2,,,194,,,41,8,7,cat5
294,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Greuther Furth,0,52,2,1,1,,9,5,1,3,5,2,,145,,,51,25,12,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Augsburg,0,48,8,3,5,,6,1,0,1,8,2,,140,,,38,29,14,cat6
295,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Greuther Furth,0,46,2,0,2,,5,1,0,2,3,0,,166,,,55,24,22,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Augsburg,0,54,6,2,4,,3,4,1,0,5,1,,180,,,50,23,12,cat7
296,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Eintracht Frankfurt,0,51,5,1,4,,3,3,1,4,3,0,,206,,,64,30,13,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Mainz,0,49,8,4,4,,4,4,0,1,3,1,,257,,,85,30,14,cat8
297,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Eintracht Frankfurt,1,59,8,3,5,,10,5,0,1,8,,,258,,,62,20,3,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Mainz,0,41,3,1,2,,8,2,4,2,6,,,172,,,52,28,18,cat9
298,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Bochum,0,57,9,3,6,,5,1,0,1,9,1,,248,,,70,30,15,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Union Berlin,0,43,4,1,3,,8,4,0,3,4,0,,168,,,53,17,4,cat10
299,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Bochum,0,55,4,0,4,,6,0,1,1,4,1,,256,,,48,14,11,18.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Union Berlin,1,45,5,2,3,,5,1,1,0,5,0,,236,,,58,16,6,cat11
300,18.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 17,Hertha Berlin,3,41,6,4,2,,12,0,0,0,1,0,,154,,,45,12,7,18.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 17,Dortmund,1,59,4,1,3,,1,3,2,1,10,1,,276,,,67,23,10,cat12
301,18.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 17,Hertha Berlin,0,45,8,1,7,,8,1,1,1,3,,,187,,,39,14,9,18.12.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 17,Dortmund,1,55,5,2,3,,3,2,1,1,9,,,270,,,65,17,9,cat13
302,19.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Freiburg,1,48,5,2,3,,2,3,0,1,3,1,,211,,,63,27,12,19.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Bayer Leverkusen,0,52,1,1,0,,4,4,0,1,2,1,,254,,,46,26,14,cat14
303,19.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Freiburg,1,46,9,4,5,,5,1,0,2,3,1,,175,,,57,23,8,19.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 17,Bayer Leverkusen,1,54,5,3,2,,2,4,0,3,6,2,,252,,,51,23,10,cat15
304,19.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 17,FC Koln,1,55,4,1,3,,8,0,0,1,10,3,,196,,,59,16,15,19.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 17,Stuttgart,0,45,2,1,1,,6,1,2,0,7,0,,190,,,50,19,7,cat16
305,19.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 17,FC Koln,0,51,4,1,3,,8,2,1,1,7,0,,240,,,50,29,5,19.12.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 17,Stuttgart,0,49,4,1,3,,7,0,1,1,6,1,,246,,,56,17,13,cat17
306,07.01.2022 20:30,FootballFootballGERMANY: Bundesliga - Round 18,Bayern Munich,0,60,12,4,8,,7,4,2,0,8,0,,328,,,78,34,9,07.01.2022 20:30,FootballFootballGERMANY: Bundesliga - Round 18,B. Monchengladbach,0,40,4,0,4,,10,4,1,4,6,1,,169,,,50,22,10,cat0
307,07.01.2022 20:30,FootballFootballGERMANY: Bundesliga - Round 18,Bayern Munich,1,58,7,4,3,,5,2,3,1,10,,,322,,,82,25,16,07.01.2022 20:30,FootballFootballGERMANY: Bundesliga - Round 18,B. Monchengladbach,2,42,5,3,2,,13,2,0,3,5,,,222,,,39,22,8,cat1
308,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,RB Leipzig,3,65,7,4,3,,3,3,3,0,2,0,,375,,,83,46,2,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Mainz,1,35,1,1,0,,5,1,0,1,4,1,,171,,,19,10,3,cat2
309,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,RB Leipzig,1,63,9,4,5,,8,3,2,0,4,0,0,393,,,56,29,6,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Mainz,0,37,1,0,1,,5,0,3,3,6,1,1,180,,,51,11,7,cat3
310,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Hoffenheim,1,55,5,2,3,,7,1,1,2,7,1,,265,,,53,35,11,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Augsburg,0,45,4,2,2,,8,2,2,1,6,0,,215,,,43,24,10,cat4
311,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Hoffenheim,2,59,7,3,4,,2,1,1,1,10,,,270,,,66,25,14,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Augsburg,1,41,5,2,3,,11,2,0,1,2,,,171,,,55,10,10,cat5
312,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Greuther Furth,0,42,5,1,4,,4,0,0,2,2,,,180,,,54,15,7,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Stuttgart,0,58,13,2,11,,1,3,0,1,4,,,299,,,70,34,18,cat6
313,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Greuther Furth,0,44,5,2,3,,8,1,0,1,6,0,,192,,,43,9,14,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Stuttgart,0,56,5,1,4,,6,2,0,2,8,1,,292,,,73,21,8,cat7
314,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Freiburg,1,46,6,2,4,,5,2,4,1,2,2,,185,,,49,17,11,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Arminia Bielefeld,2,54,9,3,6,,6,7,1,1,4,1,,243,,,59,29,9,cat8
315,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Freiburg,1,54,12,4,8,,0,5,0,2,4,,,227,,,68,36,16,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Arminia Bielefeld,0,46,6,2,4,,4,5,0,3,1,,,188,,,41,25,13,cat9
316,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Bayer Leverkusen,1,56,10,5,5,,6,8,0,3,4,1,,266,,,77,28,15,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Union Berlin,1,44,13,4,9,,3,3,0,4,6,1,,152,,,44,20,7,cat10
317,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Bayer Leverkusen,1,64,7,3,4,,4,3,1,2,4,0,,287,,,74,26,8,08.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Union Berlin,1,36,4,3,1,,5,2,1,2,5,1,,135,,,43,11,11,cat11
318,08.01.2022 18:30,FootballFootballGERMANY: Bundesliga - Round 18,Eintracht Frankfurt,0,39,4,2,2,,3,2,1,2,9,3,,164,,,37,11,7,08.01.2022 18:30,FootballFootballGERMANY: Bundesliga - Round 18,Dortmund,3,61,13,5,8,,8,6,3,2,2,2,,336,,,70,44,13,cat12
319,08.01.2022 18:30,FootballFootballGERMANY: Bundesliga - Round 18,Eintracht Frankfurt,2,41,8,3,5,,5,2,1,3,5,,,208,,,48,23,7,08.01.2022 18:30,FootballFootballGERMANY: Bundesliga - Round 18,Dortmund,0,59,8,3,5,,3,5,0,1,4,,,341,,,75,25,8,cat13
320,09.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Hertha Berlin,1,53,6,4,2,,13,7,0,3,6,3,,216,,,33,30,10,09.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,FC Koln,1,47,7,4,3,,6,4,4,3,8,0,,166,,,36,29,6,cat14
321,09.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,Hertha Berlin,0,49,4,1,3,,11,3,0,2,3,0,,242,,,29,17,10,09.01.2022 15:30,FootballFootballGERMANY: Bundesliga - Round 18,FC Koln,2,51,7,4,3,,3,0,3,1,8,1,,226,,,42,15,14,cat15
322,09.01.2022 17:30,FootballFootballGERMANY: Bundesliga - Round 18,Bochum,1,52,6,2,4,,5,0,1,3,5,1,,170,,,86,37,13,09.01.2022 17:30,FootballFootballGERMANY: Bundesliga - Round 18,Wolfsburg,0,48,8,3,5,,7,1,1,1,7,1,,198,,,57,39,15,cat16
323,09.01.2022 17:30,FootballFootballGERMANY: Bundesliga - Round 18,Bochum,0,54,6,1,5,,12,4,0,1,10,0,,191,,,56,40,12,09.01.2022 17:30,FootballFootballGERMANY: Bundesliga - Round 18,Wolfsburg,0,46,4,1,3,,10,1,1,1,11,1,,177,,,51,29,14,cat17
