,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS,timing_chart_xg,gameurl,id
0,FC Cologne,3,4.42,32,12,11,4.33,2.99,Schalke 04,1,0.23,5,2,2,21.67,0.01,"0' Total xG: 0.00;0' Total xG: 0.01;1' Total xG: 0.00;1' Total xG: 0.04;2' Total xG: 0.00;2' Total xG: 0.04;2' Total xG: 0.00;2' Total xG: 0.04;3' Total xG: 0.00;3' Total xG: 0.04;4' Total xG: 0.00;4' Total xG: 0.04;4' Total xG: 0.00;4' Total xG: 0.04;5' Total xG: 0.00;5' Total xG: 0.04;6' Total xG: 0.00;6' Total xG: 0.04;7' Total xG: 0.00;7' Total xG: 0.04;7' Total xG: 0.00;7' Total xG: 0.04;8' Total xG: 0.13;8' Total xG: 0.04;9' Total xG: 0.13;9' Total xG: 0.04;9' Total xG: 0.13;9' Total xG: 0.04;10' Total xG: 0.13;10' Total xG: 0.04;11' Total xG: 0.13;11' Total xG: 0.04;11' Total xG: 0.13;11' Total xG: 0.04;12' Total xG: 0.13;12' Total xG: 0.04;13' Total xG: 0.13;13' Total xG: 0.04;13' Total xG: 0.13;13' Total xG: 0.04;14' Total xG: 0.13;14' Total xG: 0.04;15' Total xG: 0.13;15' Total xG: 0.04;16' Total xG: 0.15;16' Total xG: 0.04;16' Total xG: 0.15;16' Total xG: 0.04;17' Total xG: 0.40;17' Total xG: 0.04;18' Total xG: 0.40;18' Total xG: 0.04;18' Total xG: 0.40;18' Total xG: 0.04;19' Total xG: 0.40;19' Total xG: 0.04;20' Total xG: 0.51;20' Total xG: 0.04;20' Total xG: 0.51;20' Total xG: 0.04;21' Total xG: 0.51;21' Total xG: 0.04;22' Total xG: 0.51;22' Total xG: 0.04;23' Total xG: 0.51;23' Total xG: 0.04;23' Total xG: 0.51;23' Total xG: 0.04;24' Total xG: 0.97;24' Total xG: 0.04;25' Total xG: 0.97;25' Total xG: 0.04;25' Total xG: 0.97;25' Total xG: 0.04;26' Total xG: 0.97;26' Total xG: 0.04;27' Total xG: 0.97;27' Total xG: 0.04;27' Total xG: 0.97;27' Total xG: 0.04;28' Total xG: 0.97;28' Total xG: 0.09;29' Total xG: 0.97;29' Total xG: 0.09;30' Total xG: 0.97;30' Total xG: 0.09;30' Total xG: 0.97;30' Total xG: 0.09;31' Total xG: 0.97;31' Total xG: 0.09;32' Total xG: 0.97;32' Total xG: 0.09;32' Total xG: 0.97;32' Total xG: 0.09;33' Total xG: 0.97;33' Total xG: 0.09;34' Total xG: 0.97;34' Total xG: 0.09;34' Total xG: 0.97;34' Total xG: 0.09;35' Total xG: 0.97;35' Total xG: 0.09;36' Total xG: 1.00;36' Total xG: 0.09;37' Total xG: 1.00;37' Total xG: 0.09;37' Total xG: 1.00;37' Total xG: 0.09;38' Total xG: 1.11;38' Total xG: 0.09;39' Total xG: 1.11;39' Total xG: 0.09;39' Total xG: 1.11;39' Total xG: 0.09;40' Total xG: 1.15;40' Total xG: 0.09;41' Total xG: 1.15;41' Total xG: 0.09;41' Total xG: 1.15;41' Total xG: 0.09;42' Total xG: 1.17;42' Total xG: 0.09;43' Total xG: 1.17;43' Total xG: 0.09;43' Total xG: 1.17;43' Total xG: 0.09;44' Total xG: 1.17;44' Total xG: 0.09;45' Total xG: 1.19;45' Total xG: 0.09;46' Total xG: 1.35;46' Total xG: 0.09;46' Total xG: 1.35;46' Total xG: 0.09;47' Total xG: 1.35;47' Total xG: 0.09;48' Total xG: 2.25
Luca Kilian - Shot xG: 0.90;48' Total xG: 0.09;48' Total xG: 2.25
Luca Kilian - Shot xG: 0.90;48' Total xG: 0.09;49' Total xG: 2.25;49' Total xG: 0.09;50' Total xG: 2.25;50' Total xG: 0.09;50' Total xG: 2.25;50' Total xG: 0.09;51' Total xG: 2.28;51' Total xG: 0.09;52' Total xG: 2.35;52' Total xG: 0.09;53' Total xG: 2.35;53' Total xG: 0.09;53' Total xG: 2.35;53' Total xG: 0.09;54' Total xG: 2.40;54' Total xG: 0.09;55' Total xG: 2.40;55' Total xG: 0.09;55' Total xG: 2.40;55' Total xG: 0.09;56' Total xG: 2.40;56' Total xG: 0.09;57' Total xG: 2.48;57' Total xG: 0.09;57' Total xG: 2.48;57' Total xG: 0.09;58' Total xG: 2.48;58' Total xG: 0.09;59' Total xG: 2.48;59' Total xG: 0.09;60' Total xG: 2.48;60' Total xG: 0.09;60' Total xG: 2.48;60' Total xG: 0.09;61' Total xG: 3.76
Florian Kainz - Shot xG: 0.50;61' Total xG: 0.09;62' Total xG: 3.76;62' Total xG: 0.09;62' Total xG: 3.76;62' Total xG: 0.09;63' Total xG: 3.76;63' Total xG: 0.09;64' Total xG: 3.76;64' Total xG: 0.09;64' Total xG: 3.76;64' Total xG: 0.09;65' Total xG: 3.76;65' Total xG: 0.09;66' Total xG: 3.79;66' Total xG: 0.09;66' Total xG: 3.79;66' Total xG: 0.09;67' Total xG: 3.79;67' Total xG: 0.09;68' Total xG: 3.79;68' Total xG: 0.09;69' Total xG: 3.79;69' Total xG: 0.09;69' Total xG: 3.79;69' Total xG: 0.09;70' Total xG: 3.79;70' Total xG: 0.09;71' Total xG: 3.79;71' Total xG: 0.09;71' Total xG: 3.79;71' Total xG: 0.09;72' Total xG: 3.79;72' Total xG: 0.09;73' Total xG: 3.91;73' Total xG: 0.09;73' Total xG: 3.91;73' Total xG: 0.09;74' Total xG: 3.91;74' Total xG: 0.09;75' Total xG: 3.91;75' Total xG: 0.15
Marius Bülter - Shot xG: 0.05;76' Total xG: 3.91;76' Total xG: 0.15;76' Total xG: 3.91;76' Total xG: 0.15;77' Total xG: 3.91;77' Total xG: 0.15;78' Total xG: 3.91;78' Total xG: 0.15;78' Total xG: 3.91;78' Total xG: 0.15;79' Total xG: 4.03
Dejan Ljubicic - Shot xG: 0.12;79' Total xG: 0.15;80' Total xG: 4.03;80' Total xG: 0.15;80' Total xG: 4.03;80' Total xG: 0.15;81' Total xG: 4.03;81' Total xG: 0.15;82' Total xG: 4.03;82' Total xG: 0.15;83' Total xG: 4.03;83' Total xG: 0.15;83' Total xG: 4.03;83' Total xG: 0.15;84' Total xG: 4.11;84' Total xG: 0.15;85' Total xG: 4.11;85' Total xG: 0.15;85' Total xG: 4.11;85' Total xG: 0.15;86' Total xG: 4.11;86' Total xG: 0.15;87' Total xG: 4.14;87' Total xG: 0.15;87' Total xG: 4.14;87' Total xG: 0.15;88' Total xG: 4.14;88' Total xG: 0.15;89' Total xG: 4.14;89' Total xG: 0.15;90' Total xG: 4.14;90' Total xG: 0.15;90' Total xG: 4.14;90' Total xG: 0.15;91' Total xG: 4.37;91' Total xG: 0.23;92' Total xG: 4.37;92' Total xG: 0.23;92' Total xG: 4.37;92' Total xG: 0.23;93' Total xG: 4.42;93' Total xG: 0.23",https://understat.com/match/19350,1
1,Eintracht Frankfurt,1,0.76,8,2,3,31.85,0.03,Bayern Munich,6,4.56,23,10,12,8.17,2.95,"0' Total xG: 0.00;0' Total xG: 0.00;1' Total xG: 0.00;1' Total xG: 0.05;2' Total xG: 0.00;2' Total xG: 0.05;2' Total xG: 0.00;2' Total xG: 0.05;3' Total xG: 0.00;3' Total xG: 0.05;4' Total xG: 0.00;4' Total xG: 0.08
Joshua Kimmich - Shot xG: 0.03;4' Total xG: 0.00;4' Total xG: 0.08
Joshua Kimmich - Shot xG: 0.03;5' Total xG: 0.00;5' Total xG: 0.08;6' Total xG: 0.00;6' Total xG: 0.14;6' Total xG: 0.00;6' Total xG: 0.14;7' Total xG: 0.00;7' Total xG: 0.17;8' Total xG: 0.00;8' Total xG: 0.29;8' Total xG: 0.00;8' Total xG: 0.29;9' Total xG: 0.00;9' Total xG: 0.48
Benjamin Pavard - Shot xG: 0.09;10' Total xG: 0.00;10' Total xG: 0.48;10' Total xG: 0.00;10' Total xG: 0.48;11' Total xG: 0.11;11' Total xG: 0.48;12' Total xG: 0.11;12' Total xG: 0.48;12' Total xG: 0.11;12' Total xG: 0.48;13' Total xG: 0.11;13' Total xG: 0.48;14' Total xG: 0.11;14' Total xG: 0.55;14' Total xG: 0.11;14' Total xG: 0.55;15' Total xG: 0.11;15' Total xG: 0.67;16' Total xG: 0.11;16' Total xG: 0.67;16' Total xG: 0.11;16' Total xG: 0.67;17' Total xG: 0.11;17' Total xG: 0.67;18' Total xG: 0.11;18' Total xG: 0.67;19' Total xG: 0.11;19' Total xG: 0.67;19' Total xG: 0.11;19' Total xG: 0.67;20' Total xG: 0.11;20' Total xG: 0.67;21' Total xG: 0.11;21' Total xG: 0.67;21' Total xG: 0.11;21' Total xG: 0.67;22' Total xG: 0.11;22' Total xG: 1.29;23' Total xG: 0.11;23' Total xG: 1.29;23' Total xG: 0.11;23' Total xG: 1.29;24' Total xG: 0.11;24' Total xG: 1.29;25' Total xG: 0.41;25' Total xG: 1.29;25' Total xG: 0.41;25' Total xG: 1.29;26' Total xG: 0.41;26' Total xG: 1.32;27' Total xG: 0.41;27' Total xG: 1.32;27' Total xG: 0.41;27' Total xG: 1.32;28' Total xG: 0.41;28' Total xG: 1.72
Sadio Mané - Shot xG: 0.41;29' Total xG: 0.41;29' Total xG: 1.72;29' Total xG: 0.41;29' Total xG: 1.72;30' Total xG: 0.41;30' Total xG: 1.72;31' Total xG: 0.41;31' Total xG: 1.72;31' Total xG: 0.41;31' Total xG: 1.72;32' Total xG: 0.41;32' Total xG: 2.46;33' Total xG: 0.43;33' Total xG: 2.46;33' Total xG: 0.43;33' Total xG: 2.46;34' Total xG: 0.43;34' Total xG: 3.21
Jamal Musiala - Shot xG: 0.75;35' Total xG: 0.43;35' Total xG: 3.21;35' Total xG: 0.43;35' Total xG: 3.21;36' Total xG: 0.43;36' Total xG: 3.21;37' Total xG: 0.43;37' Total xG: 3.21;37' Total xG: 0.43;37' Total xG: 3.21;38' Total xG: 0.43;38' Total xG: 3.21;39' Total xG: 0.43;39' Total xG: 3.21;39' Total xG: 0.43;39' Total xG: 3.21;40' Total xG: 0.43;40' Total xG: 3.21;41' Total xG: 0.43;41' Total xG: 3.21;42' Total xG: 0.43;42' Total xG: 3.55
Serge Gnabry - Shot xG: 0.34;42' Total xG: 0.43;42' Total xG: 3.55
Serge Gnabry - Shot xG: 0.34;43' Total xG: 0.43;43' Total xG: 3.55;44' Total xG: 0.43;44' Total xG: 3.55;44' Total xG: 0.43;44' Total xG: 3.55;45' Total xG: 0.43;45' Total xG: 3.55;46' Total xG: 0.43;46' Total xG: 3.55;46' Total xG: 0.43;46' Total xG: 3.55;47' Total xG: 0.43;47' Total xG: 3.55;48' Total xG: 0.43;48' Total xG: 3.55;48' Total xG: 0.43;48' Total xG: 3.55;49' Total xG: 0.43;49' Total xG: 3.55;50' Total xG: 0.43;50' Total xG: 3.55;50' Total xG: 0.43;50' Total xG: 3.55;51' Total xG: 0.43;51' Total xG: 3.55;52' Total xG: 0.43;52' Total xG: 3.55;52' Total xG: 0.43;52' Total xG: 3.55;53' Total xG: 0.43;53' Total xG: 3.55;54' Total xG: 0.43;54' Total xG: 3.55;54' Total xG: 0.43;54' Total xG: 3.55;55' Total xG: 0.43;55' Total xG: 3.55;56' Total xG: 0.43;56' Total xG: 3.55;56' Total xG: 0.43;56' Total xG: 3.55;57' Total xG: 0.43;57' Total xG: 3.55;58' Total xG: 0.43;58' Total xG: 3.55;58' Total xG: 0.43;58' Total xG: 3.55;59' Total xG: 0.43;59' Total xG: 3.55;60' Total xG: 0.43;60' Total xG: 3.55;60' Total xG: 0.43;60' Total xG: 3.55;61' Total xG: 0.44;61' Total xG: 3.55;62' Total xG: 0.44;62' Total xG: 3.55;62' Total xG: 0.44;62' Total xG: 3.55;63' Total xG: 0.65
Randal Kolo Muani - Shot xG: 0.21;63' Total xG: 3.55;64' Total xG: 0.65;64' Total xG: 3.55;65' Total xG: 0.65;65' Total xG: 3.55;65' Total xG: 0.65;65' Total xG: 3.55;66' Total xG: 0.65;66' Total xG: 3.55;67' Total xG: 0.65;67' Total xG: 3.55;67' Total xG: 0.65;67' Total xG: 3.55;68' Total xG: 0.70;68' Total xG: 3.55;69' Total xG: 0.70;69' Total xG: 3.55;69' Total xG: 0.70;69' Total xG: 3.55;70' Total xG: 0.70;70' Total xG: 3.55;71' Total xG: 0.70;71' Total xG: 3.55;71' Total xG: 0.70;71' Total xG: 3.55;72' Total xG: 0.70;72' Total xG: 3.55;73' Total xG: 0.70;73' Total xG: 3.91;73' Total xG: 0.70;73' Total xG: 3.91;74' Total xG: 0.70;74' Total xG: 3.91;75' Total xG: 0.70;75' Total xG: 3.91;75' Total xG: 0.70;75' Total xG: 3.91;76' Total xG: 0.76;76' Total xG: 3.91;77' Total xG: 0.76;77' Total xG: 3.91;77' Total xG: 0.76;77' Total xG: 3.91;78' Total xG: 0.76;78' Total xG: 3.91;79' Total xG: 0.76;79' Total xG: 3.91;79' Total xG: 0.76;79' Total xG: 3.91;80' Total xG: 0.76;80' Total xG: 3.93;81' Total xG: 0.76;81' Total xG: 4.03;81' Total xG: 0.76;81' Total xG: 4.03;82' Total xG: 0.76;82' Total xG: 4.54
Jamal Musiala - Shot xG: 0.52;83' Total xG: 0.76;83' Total xG: 4.54;83' Total xG: 0.76;83' Total xG: 4.54;84' Total xG: 0.76;84' Total xG: 4.54;85' Total xG: 0.76;85' Total xG: 4.54;85' Total xG: 0.76;85' Total xG: 4.54;86' Total xG: 0.76;86' Total xG: 4.56;87' Total xG: 0.76;87' Total xG: 4.56;88' Total xG: 0.76;88' Total xG: 4.56;88' Total xG: 0.76;88' Total xG: 4.56;89' Total xG: 0.76;89' Total xG: 4.56;90' Total xG: 0.76;90' Total xG: 4.56;90' Total xG: 0.76;90' Total xG: 4.56",https://understat.com/match/19342,2
2,Borussia Dortmund,1,2.38,15,4,8,9.10,2.27,Bayer Leverkusen,0,1.24,8,3,2,9.00,0.52,"0' Total xG: 0.00;0' Total xG: 0.00;1' Total xG: 0.00;1' Total xG: 0.12;2' Total xG: 0.00;2' Total xG: 0.12;2' Total xG: 0.00;2' Total xG: 0.12;3' Total xG: 0.00;3' Total xG: 0.12;4' Total xG: 0.00;4' Total xG: 0.12;5' Total xG: 0.00;5' Total xG: 0.12;5' Total xG: 0.00;5' Total xG: 0.12;6' Total xG: 0.00;6' Total xG: 0.12;7' Total xG: 0.00;7' Total xG: 0.12;7' Total xG: 0.00;7' Total xG: 0.12;8' Total xG: 0.29;8' Total xG: 0.12;9' Total xG: 1.24
Marco Reus - Shot xG: 0.95;9' Total xG: 0.12;9' Total xG: 1.24
